File Name,Part1_E,Part3_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,outer_y1,outer_y2,innerShape_x1,innerShape_x2
Part1_E(1.1)Part3_E(2.24)Part11_E(1.79),1.1,2.24,1.79,0.015,1.25,1.75,1.2543248475568531,1.2547501062012894,-2.2643376054864617,-2.264834066970649,-0.1768255647962069,0.7235535745121279
Part1_E(1.7)Part3_E(1.1)Part11_E(2.14),1.7,1.1,2.14,0.015,1.25,1.75,1.2578203876453418,1.2585383264759165,-2.263404964368032,-2.2641987761299425,0.1791505521671816,-0.7262628454953018
Part1_E(1.66)Part3_E(2.19)Part11_E(1.99),1.66,2.19,1.99,0.015,1.25,1.75,1.252975372297257,1.2533647414470532,-2.26276899910437,-2.2631337196771306,-0.176748322978784,0.722481462362449
Part1_E(1.58)Part3_E(2.44)Part11_E(1.91),1.58,2.44,1.91,0.015,1.25,1.75,1.2523808424308347,1.2527318906971774,-2.262688063609368,-2.263013448168961,-0.1766847791773789,0.7216946566103534
Part1_E(2.28)Part3_E(1.33)Part11_E(1.89),2.28,1.33,1.89,0.015,1.25,1.75,1.2574578229668727,1.2579424596590565,-2.2645208947846647,-2.2649070847663824,0.1784758455911775,-0.7232941742394866
Part1_E(1.25)Part3_E(1.34)Part11_E(2.39),1.25,1.34,2.39,0.015,1.25,1.75,1.255476240094699,1.256210654926435,-2.2623694045797054,-2.2633436261407103,0.1794188243452693,-0.7256869274638247
Part1_E(1.35)Part3_E(1.69)Part11_E(1.06),1.35,1.69,1.06,0.015,1.25,1.75,1.263295705865607,1.263744254525826,-2.2725124793970584,-2.2727757241256272,0.1786875465223969,-0.723079752913738
Part1_E(1.14)Part3_E(1.62)Part11_E(1.13),1.14,1.62,1.13,0.015,1.25,1.75,1.2636635257615356,1.2641670445730613,-2.272580698139615,-2.272990246907436,-0.1770185926708273,0.7267924730269721
Part1_E(1.95)Part3_E(2.07)Part11_E(1.3),1.95,2.07,1.3,0.015,1.25,1.75,1.2571414850949136,1.2574530648033526,-2.2670927067785014,-2.267385342778902,-0.1767295105988864,0.7222673070825263
Part1_E(1.48)Part3_E(1.64)Part11_E(1.47),1.48,1.64,1.47,0.015,1.25,1.75,1.2594994662430368,1.2599833965862073,-2.268175897878616,-2.268573401692344,0.178699760046974,-0.7230758682539196
Part1_E(1.11)Part3_E(1.84)Part11_E(1.04),1.11,1.84,1.04,0.015,1.25,1.75,1.262580809202908,1.263016431784174,-2.272253912462228,-2.272590788317812,-0.1769247638577553,0.7254048845364091
Part1_E(1.52)Part3_E(1.71)Part11_E(1.08),1.52,1.71,1.08,0.015,1.25,1.75,1.2625545307486354,1.26294560605978,-2.2717687559012254,-2.272124034467496,0.178523401796809,-0.7226070250108526
Part1_E(1.97)Part3_E(1.04)Part11_E(1.33),1.97,1.04,1.33,0.015,1.25,1.75,1.2661722226255647,1.266670912375923,-2.27178232382708,-2.272364765019772,0.1788663185764661,-0.7260280318036966
Part1_E(2.38)Part3_E(1.99)Part11_E(1.31),2.38,1.99,1.31,0.015,1.25,1.75,1.2570982828019817,1.2573775374206144,-2.266837792988229,-2.267107912061532,-0.1767263963538172,0.7218972706862359
Part1_E(2.02)Part3_E(1.78)Part11_E(2.49),2.02,1.78,2.49,0.015,1.25,1.75,1.2522443208540788,1.2527073843526502,-2.260759437650148,-2.261223690352756,-0.17685622393586,0.7236430728552767
Part1_E(1.54)Part3_E(1.82)Part11_E(1.43),1.54,1.82,1.43,0.015,1.25,1.75,1.2584008419572754,1.2588275318675373,-2.2676627585112423,-2.267993871493655,-0.1768652591974577,0.7243295804807833
Part1_E(2.23)Part3_E(1.9)Part11_E(1.42),2.23,1.9,1.42,0.015,1.25,1.75,1.2570572196722347,1.257375776957353,-2.266491455117874,-2.266799989928068,-0.1767661377111202,0.7225142870597377
Part1_E(1.93)Part3_E(1.16)Part11_E(2.24),1.93,1.16,2.24,0.015,1.25,1.75,1.256505705360201,1.2571530854612758,-2.2624256346264464,-2.2630983775106115,0.1788985505319485,-0.725155408597682
Part1_E(1.29)Part3_E(2.46)Part11_E(2.28),1.29,2.46,2.28,0.015,1.25,1.75,1.2511869470868366,1.2515769415306632,-2.261346337262021,-2.261830957749826,-0.1767352023751957,0.7222654894290387
Part1_E(2.33)Part3_E(2.43)Part11_E(1.53),2.33,2.43,1.53,0.015,1.25,1.75,1.2534451389581494,1.2537094456600903,-2.2639282007679897,-2.264166580305922,-0.1766178986658207,0.7205539124195787
Part1_E(1.88)Part3_E(1.21)Part11_E(1.6),1.88,1.21,1.6,0.015,1.25,1.75,1.2613108194981388,1.2618596493121224,-2.2679306030326845,-2.2683842095058635,0.1787954723875489,-0.724881135426479
Part1_E(1.97)Part3_E(2.02)Part11_E(1.11),1.97,2.02,1.11,0.015,1.25,1.75,1.2589399573184894,1.2592290256268563,-2.268932400565797,-2.269207992273962,-0.1767354541934102,0.722379113770314
Part1_E(1.2)Part3_E(1.25)Part11_E(1.84),1.2,1.25,1.84,0.015,1.25,1.75,1.2598965199639056,1.260639266401741,-2.2666286309208674,-2.267512590088873,0.17952205857919,-0.7266081871600987
Part1_E(1.98)Part3_E(2.36)Part11_E(1.48),1.98,2.36,1.48,0.015,1.25,1.75,1.2543577757047466,1.2546712155578366,-2.264794010592657,-2.2649301199391285,-0.1766537600932904,0.7212223686990139
Part1_E(1.24)Part3_E(1.81)Part11_E(2.45),1.24,1.81,2.45,0.015,1.25,1.75,1.2530307351619348,1.253585315578816,-2.2616698780492035,-2.262408642457664,-0.1769800993022976,0.7255010878046987
Part1_E(1.9)Part3_E(1.99)Part11_E(2.19),1.9,1.99,2.19,0.015,1.25,1.75,1.252721527080848,1.2531361618235275,-2.2619556633943447,-2.2623356538051715,-0.1767889851865806,0.7228740641840222
Part1_E(1.82)Part3_E(1.32)Part11_E(1.52),1.82,1.32,1.52,0.015,1.25,1.75,1.2611866623078944,1.2617009887935386,-2.2684736465884168,-2.2688828857249,0.178718073346508,-0.7242438781699279
Part1_E(2.33)Part3_E(1.29)Part11_E(1.95),2.33,1.29,1.95,0.015,1.25,1.75,1.2572467005253765,1.257741471856912,-2.264064203673406,-2.264465104719862,0.1784910901520526,-0.7234509821334997
Part1_E(2.33)Part3_E(1.59)Part11_E(2.37),2.33,1.59,2.37,0.015,1.25,1.75,1.253275897326527,1.2537386235934287,-2.2611999411685884,-2.261624057757073,0.1783027313119014,-0.721883089477255
Part1_E(1.37)Part3_E(2.41)Part11_E(1.44),1.37,2.41,1.44,0.015,1.25,1.75,1.25504863396333,1.25538976292341,-2.265596517387387,-2.265866748445564,-0.1767029069210783,0.7221108885937323
Part1_E(1.42)Part3_E(1.5)Part11_E(1.46),1.42,1.5,1.46,0.015,1.25,1.75,1.2608264705196306,1.2613604473739404,-2.2689911632934425,-2.2694800307849143,0.178884780790596,-0.7240376056034792
Part1_E(1.83)Part3_E(1.23)Part11_E(2.24),1.83,1.23,2.24,0.015,1.25,1.75,1.256231674634625,1.2568716495709065,-2.2625822834511338,-2.263264871195873,0.1789031829746575,-0.7248691283810219
Part1_E(1.08)Part3_E(1.89)Part11_E(1.77),1.08,1.89,1.77,0.015,1.25,1.75,1.2562907211750132,1.2568028960655364,-2.2655186004472685,-2.266124402258653,-0.1769618209422992,0.7254405478369056
Part1_E(1.16)Part3_E(1.92)Part11_E(1.5),1.16,1.92,1.5,0.015,1.25,1.75,1.2577872554453198,1.2582547686083594,-2.267274218346423,-2.26774586655218,-0.1769104501700019,0.7249185534018278
Part1_E(1.12)Part3_E(1.78)Part11_E(2.01),1.12,1.78,2.01,0.015,1.25,1.75,1.255439847407687,1.2559968894442324,-2.2642158077403374,-2.264914757322124,-0.1770092493225502,0.7260315308118666
Part1_E(1.91)Part3_E(1.57)Part11_E(1.02),1.91,1.57,1.02,0.015,1.25,1.75,1.263991115059994,1.2643252775321598,-2.27275373484079,-2.273101620762729,0.1783461092476279,-0.722579960037932
Part1_E(1.55)Part3_E(1.5)Part11_E(1.73),1.55,1.5,1.73,0.015,1.25,1.75,1.2583652686047817,1.2589091909686574,-2.266331273042845,-2.26684266369755,0.1788081392282702,-0.7237282548289776
Part1_E(2.16)Part3_E(1.58)Part11_E(1.95),2.16,1.58,1.95,0.015,1.25,1.75,1.2556525143266084,1.2561026098658616,-2.2637684113806698,-2.264125376306861,0.178351084759835,-0.7221609619976124
Part1_E(1.98)Part3_E(2.19)Part11_E(2.3),1.98,2.19,2.3,0.015,1.25,1.75,1.2514533207536074,1.2518314652395524,-2.261089552179354,-2.261431372963952,-0.1767236591249199,0.7219586164589732
Part1_E(1.05)Part3_E(1.96)Part11_E(1.8),1.05,1.96,1.8,0.015,1.25,1.75,1.255758742765408,1.2562581803508872,-2.265148344073662,-2.265751913093047,-0.1769444151019844,0.725145992729043
Part1_E(1.79)Part3_E(1.96)Part11_E(2),1.79,1.96,2.0,0.015,1.25,1.75,1.2538146225301212,1.254234172895119,-2.2630750049607906,-2.263448280081301,-0.1768051728102736,0.7231905651994177
Part1_E(1.28)Part3_E(1.7)Part11_E(1.98),1.28,1.7,1.98,0.015,1.25,1.75,1.2558371412203235,1.2563906071665194,-2.264377727920632,-2.26502504959249,-0.1769957883344949,0.7259604323105568
Part1_E(2.07)Part3_E(1.3)Part11_E(2.24),2.07,1.3,2.24,0.015,1.25,1.75,1.25559182391087,1.25616013149277,-2.262316703325228,-2.2628584677016503,0.1786634583260006,-0.7238696405103793
Part1_E(1.66)Part3_E(1.52)Part11_E(1.47),1.66,1.52,1.47,0.015,1.25,1.75,1.260172815924786,1.2606559076618675,-2.2684004617012263,-2.2687814839353173,0.1786510611128768,-0.723355595601923
Part1_E(2.22)Part3_E(2)Part11_E(2.44),2.22,2.0,2.44,0.015,1.25,1.75,1.2514461720483072,1.2518430046196998,-2.2605833774841697,-2.2609263000823927,-0.1767632953302002,0.7223144723379745
Part1_E(1.75)Part3_E(2.35)Part11_E(1.76),1.75,2.35,1.76,0.015,1.25,1.75,1.2532386576050372,1.2535794937315743,-2.2634722006390047,-2.2637352496708303,-0.1766851320896992,0.7216789420150406
Part1_E(2.28)Part3_E(2.45)Part11_E(2.02),2.28,2.45,2.02,0.015,1.25,1.75,1.2513038525743772,1.2516094150999968,-2.2615654825089524,-2.26177597063602,-0.1766277327538843,0.7206424549357675
Part1_E(1.11)Part3_E(2.45)Part11_E(1.78),1.11,2.45,1.78,0.015,1.25,1.75,1.2534155474067985,1.2537985780264873,-2.2638143422516745,-2.264255406786366,-0.176755271059636,0.7226330983266438
Part1_E(1.93)Part3_E(2.39)Part11_E(1.63),1.93,2.39,1.63,0.015,1.25,1.75,1.2535011146790949,1.2538127788993358,-2.263880791043184,-2.2640917405411183,-0.1766546312458743,0.7212308975360129
Part1_E(1.87)Part3_E(2.13)Part11_E(2.43),1.87,2.13,2.43,0.015,1.25,1.75,1.2512978831378494,1.251702194478583,-2.2607467689769374,-2.2611580607126704,-0.1767553691095301,0.7223938219004835
Part1_E(2.34)Part3_E(1.69)Part11_E(1.57),2.34,1.69,1.57,0.015,1.25,1.75,1.2572588012288812,1.257612712934863,-2.2659609572525463,-2.266314998910384,0.1781418365581831,-0.7214052001221398
Part1_E(2.2)Part3_E(2.21)Part11_E(1.41),2.2,2.21,1.41,0.015,1.25,1.75,1.2553156845516014,1.2556003497803312,-2.2654746773067527,-2.2657383727839933,-0.1766767753163739,0.7213882629986814
Part1_E(2.5)Part3_E(2.29)Part11_E(2.13),2.5,2.29,2.13,0.015,1.25,1.75,1.2513129303369832,1.2516295437232134,-2.2612257589339984,-2.261439725162816,-0.1766583508542744,0.7208742539372407
Part1_E(2.36)Part3_E(1.75)Part11_E(1.35),2.36,1.75,1.35,0.015,1.25,1.75,1.2584791422840214,1.2587914265800066,-2.267531052458496,-2.267846732695479,0.1780638798175302,-0.7211255711457514
Part3_E(1.72)Part11_E(1.2),1.0,1.72,1.2,0.015,1.25,1.75,1.2622347349614702,1.2627488028238247,-2.271412795923048,-2.271902736919832,-0.1770256864178837,0.7266892207330194
Part1_E(1.41)Part3_E(2.19)Part11_E(1.15),1.41,2.19,1.15,0.015,1.25,1.75,1.258228355630073,1.2585698476922846,-2.2686002046988656,-2.2688030884302446,-0.1767466684161345,0.7228120536414969
Part1_E(1.1)Part3_E(2.44)Part11_E(1.88),1.1,2.44,1.88,0.015,1.25,1.75,1.253012589263798,1.2534040768622432,-2.263338382090922,-2.2638081167950834,-0.1767650908161409,0.7227193946495074
Part1_E(2.02)Part3_E(1.91)Part11_E(1.17),2.02,1.91,1.17,0.015,1.25,1.75,1.2591862971633905,1.259491516607001,-2.268853979727408,-2.269150049706611,-0.1767685093278558,0.7227687499406158
Part1_E(1.99)Part3_E(1.7)Part11_E(1.99),1.99,1.7,1.99,0.015,1.25,1.75,1.2549438932434278,1.2553932658171192,-2.26346128659514,-2.263831134163249,-0.1768746565592748,0.7240231020006734
Part1_E(1.96)Part3_E(2.03)Part11_E(1.71),1.96,2.03,1.71,0.015,1.25,1.75,1.2547855185617902,1.2551519449741164,-2.264383402086908,-2.2646486999056097,-0.1767554626138221,0.722506516711417
Part1_E(1.91)Part3_E(1.89)Part11_E(1.36),1.91,1.89,1.36,0.015,1.25,1.75,1.2579341547622227,1.258298563256928,-2.267413435750437,-2.2677234320894533,-0.1767919852264388,0.7231204912844968
Part1_E(1.9)Part3_E(1.33)Part11_E(1.63),1.9,1.33,1.63,0.015,1.25,1.75,1.259971241539053,1.2604850687581095,-2.267224164971215,-2.267638961414076,0.1786692933567112,-0.724006407750769
Part1_E(1.75)Part3_E(2.15)Part11_E(1.62),1.75,2.15,1.62,0.015,1.25,1.75,1.2548952287778414,1.2552555394182991,-2.264823073352834,-2.265091868456538,-0.1767365739560017,0.7223915478630811
Part1_E(1.71)Part3_E(2)Part11_E(2.46),1.71,2.0,2.46,0.015,1.25,1.75,1.2517951980829989,1.2522421466738811,-2.260929318045124,-2.2614273418345547,-0.1768166270197981,0.7232565784442627
Part1_E(2.4)Part3_E(1.96)Part11_E(1.21),2.4,1.96,1.21,0.015,1.25,1.75,1.2580351699927992,1.2583012460071,-2.2677802232558086,-2.268040591037475,-0.1767314541068767,0.7219569631885461
Part1_E(1.86)Part3_E(2.25)Part11_E(1.24),1.86,2.25,1.24,0.015,1.25,1.75,1.2565622177114515,1.2568537084938307,-2.2669371293149174,-2.2672054892865137,-0.1766832728737942,0.7217281606530672
Part1_E(2.4)Part3_E(2.24)Part11_E(2.37),2.4,2.24,2.37,0.015,1.25,1.75,1.2507225781537046,1.2510649744135909,-2.260427016593077,-2.260687691031065,-0.1766814312574134,0.7211895265829855
Part1_E(1.26)Part3_E(1.54)Part11_E(1.97),1.26,1.54,1.97,0.015,1.25,1.75,1.2568547839538773,1.2574665398739515,-2.264839335852207,-2.2655647801343664,-0.1770762004657715,0.7271512203283081
Part1_E(1.45)Part3_E(1.92)Part11_E(1.56),1.45,1.92,1.56,0.015,1.25,1.75,1.2569371506651024,1.2573692145682438,-2.266375201917098,-2.2667457682450234,-0.176850332766202,0.7240800596578215
Part1_E(1.66)Part3_E(1.21)Part11_E(1.05),1.66,1.21,1.05,0.015,1.25,1.75,1.2686127003593497,1.269069285350812,-2.2756794823001245,-2.2761819448224587,0.178857075719967,-0.725429460596874
Part1_E(1.26)Part3_E(2.17)Part11_E(1.23),1.26,2.17,1.23,0.015,1.25,1.75,1.2579827579956606,1.2583545169966093,-2.268247239938716,-2.268534345819995,-0.1767830873594087,0.7232882193239525
Part1_E(1.52)Part3_E(1.07)Part11_E(2.39),1.52,1.07,2.39,0.015,1.25,1.75,1.2564943570671512,1.2573058181068857,-2.261750466380655,-2.262765787970212,0.1794127957556279,-0.7271233985507786
Part1_E(1.74)Part3_E(2.13)Part11_E(1.31),1.74,2.13,1.31,0.015,1.25,1.75,1.2569492336255257,1.2572985341838006,-2.2670681916488693,-2.267235991469101,-0.1767311634483098,0.7224148547213897
Part1_E(2.28)Part3_E(2.03)Part11_E(1.73),2.28,2.03,1.73,0.015,1.25,1.75,1.2543549760754749,1.2547110264605217,-2.263948456711471,-2.264114521584825,-0.1767321758624711,0.7219866616775427
Part1_E(1.44)Part3_E(2.48)Part11_E(1.1),1.44,2.48,1.1,0.015,1.25,1.75,1.256730601051793,1.2570336835892562,-2.2676597672529444,-2.267809323534223,-0.1766584073101083,0.7216286429494599
Part1_E(1.36)Part3_E(1.38)Part11_E(1.03),1.36,1.38,1.03,0.015,1.25,1.75,1.267224353191946,1.2677515813990612,-2.275264428007767,-2.275736052553456,0.1789672450166572,-0.725000979844247
Part1_E(2.4)Part3_E(1.63)Part11_E(1.5),2.4,1.63,1.5,0.015,1.25,1.75,1.2581311203998382,1.258476225233499,-2.2666741686493217,-2.267028209215044,0.1781456173563369,-0.7215825394315525
Part1_E(1.56)Part3_E(1.65)Part11_E(1.76),1.56,1.65,1.76,0.015,1.25,1.75,1.2571345155844509,1.257636189042021,-2.265635433387356,-2.266102702984061,-0.1769452476648015,0.7253311440481749
Part1_E(1.16)Part3_E(1.33)Part11_E(1.84),1.16,1.33,1.84,0.015,1.25,1.75,1.2593576012798628,1.2600705286120888,-2.266511779445176,-2.267368320551094,0.1794793602383749,-0.7260720736897034
Part1_E(1.47)Part3_E(2.18)Part11_E(1.9),1.47,2.18,1.9,0.015,1.25,1.75,1.2536292616771538,1.2540336967976284,-2.263453396370416,-2.263859432940222,-0.176774823499957,0.7229045825071382
Part1_E(2.03)Part3_E(1.32)Part11_E(1.34),2.03,1.32,1.34,0.015,1.25,1.75,1.2627390345422544,1.2631629718012425,-2.270113588138104,-2.270572269612426,0.1785434790567895,-0.723793717035849
Part1_E(1.99)Part3_E(2.29)Part11_E(1.51),1.99,2.29,1.51,0.015,1.25,1.75,1.2545285705555356,1.2548524846392843,-2.264816259244938,-2.2649639529255383,-0.1766722369607901,0.7214467421333315
Part3_E(1.48)Part11_E(1.9),1.0,1.48,1.9,0.015,1.25,1.75,1.2581001361850417,1.2587883531457882,-2.265901832700973,-2.2667867589199555,-0.1772024445043548,0.7288206032796182
Part1_E(1.57)Part3_E(1.53)Part11_E(1.18),1.57,1.53,1.18,0.015,1.25,1.75,1.263121847732816,1.2635945239217654,-2.271629280307885,-2.2720435793190705,0.1786565065444706,-0.723483566793392
Part1_E(2.28)Part3_E(2.35)Part11_E(2.22),2.28,2.35,2.22,0.015,1.25,1.75,1.2509414128566296,1.2512698952714578,-2.2609285334189013,-2.261173934728048,-0.1766568386206368,0.7209731967764086
Part1_E(1.05)Part3_E(1.57)Part11_E(1.24),1.05,1.57,1.24,0.015,1.25,1.75,1.2631301964554524,1.2636886589717409,-2.271769180893789,-2.272304013784631,-0.1770828508787559,0.7276083335279269
Part1_E(2.11)Part3_E(2.32)Part11_E(2.39),2.11,2.32,2.39,0.015,1.25,1.75,1.250601943859263,1.2509544370655823,-2.2604568404021195,-2.260761339048212,-0.1766796886354935,0.7213227024065725
Part1_E(1.37)Part3_E(1.2)Part11_E(1.9),1.37,1.2,1.9,0.015,1.25,1.75,1.2594893060138534,1.2602166601049332,-2.265883393465772,-2.2667139557651814,0.1793577618837087,-0.7264333547340941
Part1_E(1.05)Part3_E(1.78)Part11_E(1.13),1.05,1.78,1.13,0.015,1.25,1.75,1.262306190878482,1.2627824383374733,-2.2717238040420416,-2.2721552163903183,-0.1769753868237812,0.7260456968430464
Part1_E(1.92)Part3_E(1.05)Part11_E(1.05),1.92,1.05,1.05,0.015,1.25,1.75,1.270581830918618,1.2709963274744545,-2.2765247577482306,-2.277042028371945,0.1788281253511624,-0.7260630696692268
Part1_E(1.91)Part3_E(1.85)Part11_E(2.47),1.91,1.85,2.47,0.015,1.25,1.75,1.2521455364866068,1.252604079822036,-2.260876377257554,-2.2613522035659805,-0.1768429575057665,0.723528468290715
Part1_E(2.24)Part3_E(2.3)Part11_E(2.4),2.24,2.3,2.4,0.015,1.25,1.75,1.2505400980309112,1.2508866993118286,-2.2603492317808267,-2.2606466065626263,-0.176676080933677,0.721209147466805
Part1_E(2.01)Part3_E(1.4)Part11_E(2.21),2.01,1.4,2.21,0.015,1.25,1.75,1.2552920655244046,1.2558359403434856,-2.2625262316176027,-2.263042500718293,0.1786101391641882,-0.7233728513544376
Part1_E(2.21)Part3_E(1.94)Part11_E(2.3),2.21,1.94,2.3,0.015,1.25,1.75,1.2522075414893896,1.2526079808654134,-2.2612535792221222,-2.261607310928545,-0.1767795761272558,0.7225520442398636
Part1_E(2.43)Part3_E(1.65)Part11_E(1.95),2.43,1.65,1.95,0.015,1.25,1.75,1.2550104088679777,1.255413922688125,-2.263367054550946,-2.2636588881751103,0.1781757334075279,-0.7214753204856664
Part1_E(1.79)Part3_E(1.98)Part11_E(1.8),1.79,1.98,1.8,0.015,1.25,1.75,1.2547351675666578,1.255135591695811,-2.2641622609860703,-2.264481861101739,-0.1767916135516987,0.7230620956609445
Part1_E(2.22)Part3_E(1.38)Part11_E(1.05),2.22,1.38,1.05,0.015,1.25,1.75,1.2653101207889617,1.265619454398793,-2.273225284255757,-2.2735826448710093,0.1783309332033614,-0.7230733645671265
Part1_E(1.38)Part3_E(2.12)Part11_E(1.31),1.38,2.12,1.31,0.015,1.25,1.75,1.257525290233096,1.2579005959602316,-2.2676190588976284,-2.267905370239148,-0.1767818267678395,0.7232348466142344
Part1_E(2.47)Part3_E(2.07)Part11_E(2.44),2.47,2.07,2.44,0.015,1.25,1.75,1.251018219652618,1.2513834119766618,-2.260320964482615,-2.260604486358192,-0.1767256658155724,0.7216860307541929
Part3_E(1.83)Part11_E(1.54),1.0,1.83,1.54,0.015,1.25,1.75,1.2583547953628815,1.2588770922002894,-2.2675770546231373,-2.268168155569981,-0.1770010546076486,0.726057074798634
Part1_E(1.81)Part3_E(1.83)Part11_E(2.22),1.81,1.83,2.22,0.015,1.25,1.75,1.253360260502583,1.253820019425158,-2.26215440486032,-2.262610017153209,-0.1768548921274402,0.723798882243742
Part1_E(1.36)Part3_E(2.09)Part11_E(2.15),1.36,2.09,2.15,0.015,1.25,1.75,1.2530113772046738,1.253461218688518,-2.262508685436716,-2.2630356654176333,-0.1768334416850616,0.7236142966579845
Part1_E(1.65)Part3_E(1.77)Part11_E(2.28),1.65,1.77,2.28,0.015,1.25,1.75,1.2535155667303948,1.2540140213082864,-2.262106014794316,-2.2626524901668854,-0.176902314817228,0.7244994896023167
Part1_E(1.35)Part3_E(1.5)Part11_E(2.24),1.35,1.5,2.24,0.015,1.25,1.75,1.2553553386921512,1.2559861374659875,-2.2630305946371667,-2.2638107724474708,-0.1770838216449125,0.7271581320443612
Part1_E(1.05)Part3_E(1.36)Part11_E(1.83),1.05,1.36,1.83,0.015,1.25,1.75,1.2594017006223748,1.260128592268568,-2.2667153325662497,-2.2676208982577446,0.1796217762547623,-0.7262384414180404
Part1_E(1.83)Part3_E(1.7)Part11_E(1.51),1.83,1.7,1.51,0.015,1.25,1.75,1.2582262050871698,1.25864633571171,-2.26705503200132,-2.2673628835401414,0.1783929752460422,-0.7221027738836104
Part1_E(1.06)Part3_E(1.13)Part11_E(1.27),1.06,1.13,1.27,0.015,1.25,1.75,1.2678283437868376,1.268588459120705,-2.274285602908965,-2.275062871283002,0.1798040766262744,-0.7283914275279251
Part1_E(1.82)Part3_E(2.27)Part11_E(1.2),1.82,2.27,1.2,0.015,1.25,1.75,1.2567691424387435,1.2570573256746247,-2.267214952228586,-2.267479850008069,-0.1766795571792666,0.7217129786492242
Part1_E(2.15)Part3_E(2.03)Part11_E(2.05),2.15,2.03,2.05,0.015,1.25,1.75,1.2529314499454731,1.2533061402473906,-2.262331331918749,-2.262618496900486,-0.1767499072473178,0.7222480271102066
Part1_E(1.94)Part3_E(2.3)Part11_E(1.16),1.94,2.3,1.16,0.015,1.25,1.75,1.2567198045619694,1.2569888702740857,-2.267249371213759,-2.267496649081802,-0.1766608185789507,0.7214043708956598
Part1_E(1.22)Part3_E(1.05)Part11_E(2.07),1.22,1.05,2.07,0.015,1.25,1.75,1.2594016120470743,1.2602895745689668,-2.264700672499932,-2.2658303838430776,0.179820570086048,-0.7285288665164146
Part1_E(1.37)Part3_E(1.3)Part11_E(1.74),1.37,1.3,1.74,0.015,1.25,1.75,1.260067219736156,1.260726239495477,-2.2671216702400345,-2.267823822341716,0.179208040462884,-0.7255974476177435
Part1_E(2.29)Part3_E(1.46)Part11_E(2.39),2.29,1.46,2.39,0.015,1.25,1.75,1.253799394531388,1.2543003300310531,-2.261201658355476,-2.2616476667571344,0.1784193155475839,-0.7225737336920814
Part1_E(1.3)Part3_E(1.43)Part11_E(2.21),1.3,1.43,2.21,0.015,1.25,1.75,1.255964105744405,1.2566317355199912,-2.263362725642708,-2.264199293755036,0.1792218297216927,-0.7248566709307799
